#id redshift sdss.up sdss.up_err sdss.gp sdss.gp_err sdss.rp sdss.rp_err sdss.ip sdss.ip_err sdss.zp sdss.zp_err
10 0.056778263 -0.11217595395435076 0.1268799344868729 0.11441779894028636 0.0699086654570342 0.27923950193401526 0.09007902916854216 0.1299755130710784 0.14153046744561495 -0.06538999223455273 0.47509002346054685
11 0.056778263 0.004751065272396309 0.1342116051569154 0.09577197763762428 0.0720072733481972 0.08089080812325965 0.08575258156419893 0.23793219924377612 0.14405661174268541 0.5255903420075986 0.4837040420945783
12 0.056778263 0.04732607497776168 0.1376778338707347 0.12170753762991021 0.06709905068754402 0.008850894972786223 0.08412619592158753 0.14613022967293846 0.1384838817284633 0.393213787378347 0.4922595382612637
13 0.056778263 -0.06535557184225105 0.1305207505567494 0.12704149521882274 0.06741480725785054 0.2251645507695768 0.08890240748626706 0.2431682311856142 0.14063337707883058 -0.01039668991553921 0.4922429270981356
14 0.056778263 -0.04838191804559926 0.12295299391697105 0.11314315906920933 0.07049997724926699 0.13496575927665663 0.08693135495667807 0.25330808718248554 0.14062997457153298 -0.03687334307819811 0.47220364762107975
15 0.056778263 0.23117856304102843 0.14275534510459134 0.09812935286961338 0.06804039733451477 0.08100161744782532 0.08576805098292002 0.13161364834263822 0.13933865728051928 0.45919813939124965 0.47799008791063774
16 0.056778263 0.1448236906025687 0.1393447072620165 0.15559435915772993 0.06803907337998881 0.04493318178782286 0.08495138652227213 -0.050917867758217 0.14483677996105002 0.3085566362953711 0.4893839978543372
17 0.056778263 0.07338654251190099 0.11280962227681597 0.07488905630705824 0.07139343826264839 0.26106677244503135 0.08968044087426333 0.24955597153077722 0.14358049628958067 -0.11633354427001318 0.4750637693062799
18 0.056778263 -0.007841879583908723 0.14277726999397267 0.10780223147493906 0.06803640863980615 0.09895272827423697 0.08614398995218056 0.098027714898413 0.1410436158874664 0.2166080105099881 0.4949517669064604
19 0.056778263 -0.049517630227002236 0.13231914769505249 0.1134483379321579 0.06958004616951277 0.00885089493978284 0.08411106481137999 -0.06964430234680079 0.1414660425884449 -0.44288179413853207 0.49214210481769033
20 0.056778263 0.07778399420137318 0.1358748331026632 0.1286333797321729 0.06482877510080247 0.27923950193727604 0.09008467431444189 0.16079508563752637 0.13975256957394486 -0.07426574640525996 0.45726108187827735
21 0.056778263 0.004995859933267377 0.14123183969224595 0.15316137026447704 0.06930259439254828 0.0989527282623825 0.08615866469381898 0.15195351468789917 0.14147626893299073 -0.4339917302721258 0.47804697416848074
22 0.056778263 0.02585440960070509 0.12878419375545602 0.20724220594307702 0.06899369952080742 0.11701464843946544 0.08654991817177018 0.07299817374562219 0.14358037798664258 0.4282312511656073 0.48090885698759234
23 0.056778263 0.05625990486597136 0.1445736979667695 0.22637838302788013 0.07141873427887746 0.1890407104447399 0.08811901283860231 0.22111217394166888 0.1428079401902144 0.08293906321342484 0.48659500201754957
24 0.056778263 0.01568995630766388 0.1541870773490631 0.20417040849332865 0.0746237308568763 0.20721343992667102 0.08854441513015436 0.21080210795534837 0.1402526832089223 -0.006912173602594937 0.4779983524841935
25 0.056778263 -0.14093595782057952 0.14619120550709203 0.17410471167890337 0.06868060930426886 0.1349657592677314 0.08695978865500065 0.18016838883429695 0.14280057252748704 0.17773416865286087 0.4512689142897144
26 0.056778263 -0.10451233462545508 0.12686872795485904 0.1607570107975073 0.07081537828649671 0.04487777710210466 0.08494518107983431 0.18817778638386476 0.13632900097441863 0.12138255186819703 0.4662758284090142
27 0.056778263 -0.0045846218388831735 0.1324664010411338 0.144762596229826 0.07111331306084226 0.06293969727085347 0.08534239604567756 0.12909705014990738 0.14362969787175245 0.5772819755619657 0.5059782156498216
28 0.056778263 0.21882231307771993 0.12500357126792636 0.10828565850065353 0.06805427722167336 0.08089080811414398 0.08573529408188653 0.17823145830624476 0.14151821873560194 -0.2878434499260456 0.4865134164578757
29 0.056778263 0.09336800376592166 0.13599111049068652 0.14919302284107 0.06710534575242284 0.18904071044197027 0.08813067151632349 0.4021954190786638 0.1431977790746468 0.40611200409238013 0.4836220199854281
30 0.056778263 -0.0932266289312766 0.1411714519069089 0.08898818995211324 0.06836128991516024 0.09895272827686515 0.0861439368405427 0.17968184049360542 0.13718727517916038 0.09947807282809501 0.5169169961822749
31 0.056778263 -0.01366203517894481 0.12872150384732936 0.09799483403208346 0.06989883961103309 0.17108959961061682 0.08772322817315234 0.2891739493818381 0.1397902682925678 0.24305897234960494 0.5033867155273045
32 0.056778263 0.05029539195085997 0.14938499292602117 0.11065421603666495 0.07050509501734252 0.11701464843596814 0.0865681071875642 0.24029306456848662 0.1419195599631046 0.16195642552505818 0.45742832091970975
33 0.056778263 0.07307733322273766 0.13236709222958318 0.0857165345620016 0.07169789704642067 0.06293969727009385 0.08535592775199266 0.24853509984206731 0.1452671070862825 0.4137977573590638 0.4866365637082593
34 0.056778263 -0.055261556775121984 0.1323536924862683 0.13027529290704432 0.06866681184655922 0.11701464846636297 0.08655165886171605 0.2538481109333924 0.13761307361182704 0.5054622061053442 0.5033367942431098
35 0.056778263 0.12128379582248801 0.14934453454630164 0.1570129249982091 0.0686655219751235 0.3873894042722907 0.09232795875241163 0.11084268607796093 0.14106094281904544 -0.37709749132518766 0.48660328783493145
36 0.056778263 0.055836511714016136 0.12865447227666518 0.1621934796267513 0.07199219652005313 -0.04521020503573334 0.08287123185022585 0.22489981516769944 0.13847569677619054 0.04182717521310153 0.5194980128418669
37 0.056778263 0.11468132358735766 0.13049286568588264 0.08887099594372228 0.06958677657142862 0.2974122314261064 0.09046862891985938 0.23877149914494458 0.1410541655843658 0.34951280254934053 0.49220883388964526
38 0.056778263 0.1389214508362949 0.14441255719952736 0.17552961381128496 0.06927835816883728 0.17108959959134779 0.08774748324878291 0.13026136927091098 0.13890357990505317 0.571519174026193 0.5060014210952353
39 0.056778263 0.017184363112886326 0.12489742196946368 0.14985800357097492 0.0710955201486802 0.06293969727531522 0.08534823874665329 0.14668013594967613 0.14019214337349173 0.5388267524464313 0.48653622160856
40 0.056778263 -0.03781670685077106 0.14109268412965598 0.06495655404277004 0.0692756928506084 0.04487777710187387 0.08493446079334667 0.14742868133434534 0.14146800016354755 0.14230976438073528 0.4692187881473026
41 0.056778263 0.05882405541710153 0.12097786069373478 0.1059673811876927 0.06927434194472068 0.17108959960733897 0.08772392662537995 0.1429805904868688 0.13975590628347997 -0.24988041951493847 0.48366039736574146
42 0.056778263 0.12358838472647057 0.12096264202323082 0.13600731516056747 0.07431052727903155 0.1710895996169304 0.08775684533463636 0.08046244235241963 0.14231095575780509 -0.0251244534127331 0.48364349444011534
43 0.056778263 0.0402946043779081 0.12094720272764677 0.09093204022345149 0.06644990379633833 0.11701464844442988 0.0865617447441566 0.24185255543207737 0.14314657810070797 0.8328503341130986 0.47499559098775096
44 0.056778263 0.09291200999995865 0.13931979160160227 0.08622913240393316 0.06383951340843386 0.09895272827297363 0.08615386483881532 0.1556123788223903 0.14102921891431786 0.4009187581459831 0.4920906870956067
45 0.056778263 -0.032828638474904484 0.1340546491519988 0.1363961330337283 0.06960968724102908 0.008850894948331052 0.08412118002688049 0.16987241695850314 0.14446815782086184 -0.41836354308526574 0.47496155036945203
46 0.056778263 -0.06307921132224044 0.1304218676058476 0.10663806639157668 0.074055369321904 0.15313848875768732 0.08733407511121812 0.10356192478384685 0.1389442237449796 0.45492536007765194 0.5058660222122485
47 0.056778263 -0.0667619202072033 0.13229034651764415 0.1353153822521223 0.06868283298298908 -0.027203689562358892 0.08332270886447211 0.0933244200933872 0.13894105690957723 -0.3062352180790579 0.48640059778653433
48 0.056778263 0.016571441825169037 0.149277806671299 0.09556093055709308 0.06960546584495736 0.06293969727784073 0.08536094718890747 -0.036897522106263056 0.13937020387942523 0.12659516627525286 0.48354212679957365
49 0.056778263 -0.014178357716949485 0.13606061202186395 0.10234161415340007 0.06711954723552728 0.08089080810766135 0.08573425926705187 0.004748552650244015 0.13977436737488713 0.04702894170057343 0.49509076495254317
50 0.056778263 0.029280658178562385 0.14460478247456746 0.06986006138082602 0.06991583181157497 0.2610667724286012 0.08969639973340235 0.0683569915993447 0.1440047908166274 0.585883497724752 0.49785168475444574
51 0.056778263 0.056167539316691203 0.12691510359567884 0.12304861106973829 0.06899481705235413 0.08089080812068809 0.0857566063716671 0.13078673539102706 0.1418993815796159 0.06751269022563397 0.4922657235752962
52 0.056778263 0.024067552916959566 0.12500469303145237 0.12804429947954168 0.06837366274041842 0.08089080814626176 0.08574760302020201 0.12371651407808425 0.1444124770973513 0.5012544740142052 0.4722270050865417
53 0.056778263 0.09693075772052408 0.12108883018222084 0.15681170062740749 0.07051848157953917 0.1710895996008486 0.08772844008101024 0.2723535325803575 0.13852946067050984 0.22606242323317513 0.5060428130216879
54 0.056778263 0.2321494756868233 0.14120015373810202 0.19158592257129456 0.06615652002094698 0.13496575927730856 0.0869686892071479 0.2318606353133403 0.14322360567552692 -0.032676219643922956 0.47800327410931664
55 0.056778263 -0.0620601442394434 0.13242361292372443 0.18723902051890673 0.06899014436708348 0.11701464842954257 0.08656387731557995 0.199328416914854 0.1423773092071344 0.6123715570660703 0.47508868183870345
56 0.056778263 0.02648613891350065 0.11907102224099597 0.18446277210235518 0.06929669555140888 0.026871261642160766 0.08453862379567205 0.1051015717150663 0.14447284900378896 -0.344181405742821 0.4837041072409512
57 0.056778263 0.0580339082551176 0.11910939640399626 0.14759674727154765 0.0711132781068989 0.26106677242144166 0.08967470155751224 0.27603173338671927 0.139811934201382 0.6709652393113256 0.4721456357922567
58 0.056778263 0.0207166720959272 0.13950853950552644 0.133757780245 0.06990498942937423 0.0808908081238437 0.08573536222258855 0.03934049148582509 0.14023770521495743 0.6562327064227796 0.5004831165874374
59 0.056778263 -0.05921743822987057 0.14457117754808774 0.11250660688907338 0.06615051400972961 0.3333144531046877 0.0912266775379077 0.12185297730213596 0.1376381722836337 0.11680895931723255 0.48649640019944407
60 0.056778263 0.11932789506393425 0.14288758639891008 0.10485031967935278 0.06898337885603961 0.1710895996153136 0.08774858179602409 0.14403628796430284 0.1398010443544001 0.2664093014132381 0.4921189052305271
61 0.056778263 0.11177352736661658 0.11702628082995156 0.07543205908124136 0.07140904632794996 0.06293969727926788 0.08534876706357468 0.33944884865245323 0.14022701015571953 -0.12380586072111914 0.4892937867546737
62 0.056778263 -0.016784259983322596 0.11286752685081236 0.07359768646224207 0.0717016715162175 0.20721343993864322 0.088516011900225 0.3435278377472532 0.14192710963689278 0.1680784839370101 0.4951174689213019
63 0.056778263 -0.056328652658021575 0.13239323566777939 0.04118756820993019 0.06867069669686371 0.38738940427799395 0.0923202892311893 0.34776516645473027 0.14150102843394166 0.5358992979835682 0.4693457683393621
64 0.056778263 0.15359966001282632 0.12870854013057378 0.0702535016366277 0.0708054678138096 0.09895272828272188 0.08616791372780498 0.1621767462752618 0.14234517241078493 0.5483096664617205 0.48381119221866936
65 0.056778263 0.14983903602396995 0.12869535231387794 0.09276446812811556 0.06646312380496411 0.1349657592703795 0.08695590230055539 0.46426480333463654 0.1448548502626476 0.2868025144209927 0.5033528469686802
66 0.056778263 -0.06493666799215307 0.13767784131901076 0.12302625280289957 0.07258197601149348 0.17108959960283207 0.08773913311213194 0.32401679714691806 0.14318087390938145 0.7409033021392034 0.49225825548340163
67 0.056778263 0.170187772926743 0.14109870155317425 0.16188307342741562 0.07110075256435335 0.17108959961170767 0.08773099559601746 0.3231378555722128 0.14020616261858118 0.04455829245143275 0.4866026383438855
68 0.056778263 0.08338809644512189 0.12678247772886445 0.11773228538627208 0.06677783533640266 0.2974122314283729 0.09043602522775994 0.08511115659753492 0.13934218170892843 0.3687765631477054 0.4894162092382099
69 0.056778263 -0.00334674606182413 0.1376328580254722 0.06221554971687126 0.07139602019442702 0.22516455078035985 0.08892708452077792 0.2012896413762782 0.14062674972917708 0.27620434024925034 0.457344102912179
70 0.056778263 0.06994109994674504 0.15402417055608134 0.144725964489564 0.07139469436275045 0.09895272831791298 0.0861598787826054 0.2789075273339972 0.1460727082297339 0.5865624880267537 0.47507921815547405
71 0.056778263 0.06803843664188634 0.12100765585150303 0.18559469080504123 0.06834961371549932 0.20721343992433963 0.0885239962851436 0.19660628864178864 0.13933211717651994 0.31280894336524007 0.4721520044103136
72 0.056778263 -0.019360944316742124 0.14277727810798713 0.16653825723630922 0.0722837986224647 -0.06327212522072503 0.08246212478975107 0.24021829965309738 0.143156938407171 -0.21583863887213253 0.47794393869823815
73 0.056778263 0.050089581964465814 0.15250442455309957 0.16545686662324832 0.07079365468596634 0.3333144531241813 0.09119347807571294 0.17732698976863887 0.14061344828164846 -0.19478865698643558 0.48366043039602236
74 0.056778263 0.07080397578601147 0.1358748414101302 0.08663280813872379 0.06834556156256168 0.13496575929525595 0.08696547685695592 0.08138139589034124 0.14357169425631763 -0.7921961388395503 0.5193962187148423
75 0.056778263 0.08159879898151787 0.1410471595258028 0.0986181080185939 0.06988299878997496 0.0629396972700737 0.08535788279668609 0.15630589435778589 0.1410330008433936 0.622244587901201 0.4921070584531413
76 0.056778263 0.06631856506771495 0.13759367654457927 0.11622130300449648 0.07138656845970849 0.1710895995856276 0.08774160393567713 0.13546084801162314 0.14060369928671393 -0.08975288074658541 0.4807514804344266
77 0.056778263 -0.07167827864311971 0.12859284406140342 0.16776624303377524 0.06868569101115574 0.24333728025157467 0.08929586791554847 0.14389590263073596 0.14109427022262347 0.1580514420878176 0.5085782400203082
78 0.056778263 -0.010039542688348155 0.13756181938588788 0.08799535110650947 0.07111965607892703 0.09895272829262486 0.08613886965526861 0.1392274764016617 0.14194125826286624 0.4841877319140808 0.4920560558608176
79 0.056778263 0.038149285804532175 0.13229035050719132 0.16886559964095518 0.06837236754428305 0.09906353760289827 0.08617454295556191 0.2727747845229274 0.13937342031518368 0.20965806407987467 0.49203892205308236
80 0.056778263 0.040794124161611114 0.13759448316083922 0.1321962804037191 0.06774491023237611 0.20721343993600413 0.08853672643431207 0.16820104030555785 0.1406586963871094 0.12331378865710056 0.4863828542898581
81 0.056778263 -0.042610529664681734 0.13405414692074102 0.12596767529862155 0.06990833502166931 0.06293969729593617 0.08535368542229704 0.09431841187251272 0.1419318335380661 -0.11110472426864418 0.4806661944051946
82 0.056778263 0.016101305459880016 0.15112576611500722 0.16408399997263387 0.06961231181372063 0.008823192596472898 0.08411986567836659 0.15156066289048184 0.13891572777413333 -0.3104705725453544 0.4838330601087105
83 0.056778263 -0.0037470192770827884 0.1360606161040556 0.18716854700211338 0.0734773086891901 0.17108959960680578 0.08772409778264445 -0.008246965429292744 0.14442428784615627 0.30020403465295603 0.47807795556443766
84 0.056778263 -0.004123478627449171 0.1269252227818772 0.10999394333316921 0.06837592344663093 0.26106677243575505 0.0896964653814765 0.19485196651620554 0.14190367586417285 0.7591996529588854 0.48664225072333717
85 0.056778263 0.11907781494596247 0.13246623841159827 0.10743151544661184 0.07376608860073545 0.08089080810946306 0.08575667492741139 -0.03509202455983104 0.13846979711568488 0.12612334394308738 0.451332573418023
86 0.056778263 0.15945683943239283 0.139509713601285 0.1367796340566083 0.06868414601094117 0.2610667724508289 0.08967837030954798 0.06261699877832162 0.13890065974215698 0.3130827651474717 0.4692864734032546
87 0.056778263 0.20689532297417945 0.1306260603272849 0.11622549935780424 0.06991233431595786 0.18904071047950374 0.08811914583824598 0.18623567406884917 0.13809502006522645 0.3560919353930784 0.5005641067502867
88 0.056778263 0.2091624202597038 0.13948838605889752 0.09456983404399838 0.06960541330418704 0.18904071045142531 0.08815083461146518 0.23766011195989617 0.13852632796716285 0.3447577319181101 0.4950091652377766
89 0.056778263 0.08685504228706284 0.13774781596605987 0.11395896515363416 0.06452781052714471 0.2433372802715239 0.08931317493821907 0.16444139061434276 0.1393885811363881 0.8770640105489936 0.503278027162962
90 0.056778263 0.07003115850861479 0.1411779406523095 0.06566806369933538 0.0714151144029923 -0.02723139189166608 0.0833049986924632 0.13399242574758902 0.14571177186967957 -0.054088355172533964 0.49497655125677886
91 0.056778263 0.025695718394358878 0.1412319882519738 0.06281076744664615 0.07230291641280087 0.24333728020076084 0.08929565778165634 0.31556104877265084 0.14735037930654785 -0.09026754243300247 0.5059769600044554
92 0.056778263 -0.034575268417478454 0.15105901739563882 0.1422284749407475 0.06805420425814261 0.22516455078238523 0.08889674324655582 0.2565607963940748 0.14194187776129694 0.468253785334917 0.48367072312912945
93 0.056778263 0.04654403617622023 0.1412084288703057 0.10185773945055747 0.07051126327255638 0.17108959961310044 0.08775719038767617 0.1674466210318167 0.1432059690347096 0.5456642510112448 0.47211216941560835
94 0.056778263 0.1715315948854114 0.13600517879632193 0.04807191430496205 0.06742355707569916 0.22516455077538758 0.08892020163049748 0.34608593026178597 0.1419347236989713 0.015128439828959686 0.4750061247396719
95 0.056778263 0.028668106503452483 0.15260473096669394 0.08870172740698602 0.07110834723532822 0.1531384887665472 0.08734777231045386 0.29435227418582505 0.14277630240606462 -0.6268645751358765 0.49489448458808166
96 0.056778263 0.08300791664203176 0.14452096204811343 0.10651051876961182 0.06804928007939093 0.24333728027001603 0.08929353683647767 0.22742607099855658 0.1440293057162406 -0.09347541846041803 0.49232410273303256
97 0.056778263 0.0393444614341318 0.13057393162707276 0.05351795894996767 0.06678421900877125 0.26106677245365945 0.0896642673032284 0.19604881828895254 0.14486233961643774 0.7780690716510156 0.4838277841119285
98 0.056778263 0.03479405152507538 0.13238027937734592 0.10945911767273238 0.06897833243147124 0.0448777771117686 0.08495838163815114 0.3548393010294702 0.14402229754041884 0.22336965263800418 0.49229095307739784
99 0.056778263 0.08813710486298511 0.13054778705737288 0.15609978496724833 0.07287778780508448 0.15313848876642144 0.08735500904148508 0.4617714602212552 0.14106700757729507 0.09593354039677116 0.516865859095674
100 0.056778263 -0.02301383163393624 0.14612095661398491 0.09849764865424182 0.06989493700403261 0.29741223142431056 0.09045233786237951 0.340993305926752 0.14063748913089424 0.09878493316695322 0.48661859928063483
101 0.056778263 0.0626857447577158 0.13413838649951904 0.09578337289060629 0.06928222513932938 0.22511718883649767 0.08851541178118737 0.29943538689046256 0.14359558916589307 0.11293414703236354 0.4837612850103677
102 0.056778263 -0.04565086045170498 0.14108485174721713 0.0873229626852574 0.06866415025440879 0.31484000824000674 0.09043609050892902 0.2825826952385828 0.1452578945455201 0.4808316677394809 0.4950169350552295
103 0.056778263 0.03717124323683574 0.13763286203685537 0.07243483794843156 0.07109810108846805 0.1349657592802078 0.08696415617500054 0.32295852371466727 0.14607658869095844 0.1186200275639628 0.4922075469912742
104 0.056778263 0.08133825919388835 0.14274105229885461 0.0690930567966246 0.06835090147074897 0.3333144531183579 0.09121715560072421 0.28553359145451895 0.13976601062568467 0.4090905824337606 0.4921907056989686
105 0.056778263 0.044950706957984435 0.12100766064656461 0.1639096336880931 0.07488880162276576 0.2072134399578353 0.08852406341738352 0.2701892735933679 0.14147240284937854 0.5686741888043598 0.47796006564765353
106 0.056778263 -0.04924356723351361 0.130514790929262 0.18009892250291193 0.06927562125760534 0.11701464844644452 0.08654445513676476 0.3949764123080145 0.13671709828432696 -0.0635565790299164 0.4808185504648017
107 0.056778263 0.09779511404226927 0.13411690629615008 0.11434258264348866 0.07018869623618985 0.26106677245795057 0.08966497338452899 0.19624999940900056 0.14565281263573393 -0.11112572538588497 0.4750280080675922
108 0.056778263 0.19898076439428405 0.14930819395062403 0.07755124984677908 0.0716859223689519 0.24333728026881524 0.08931881562752021 0.06039141028719433 0.14564954583696776 -0.24988560214863953 0.4662367346824929
109 0.056778263 0.12087012892514376 0.13228864602270377 0.12407084736383046 0.07138791030381338 0.20721343993756178 0.08853365261659894 0.21743207933780168 0.14230503178246182 0.570577889698901 0.47789255659568636
110 0.056778263 -0.03342226623730433 0.15243292050788582 0.10931289228264827 0.07168317836370097 0.15313848877696748 0.08734928015914051 0.19807363846604945 0.1443972898573806 -0.18155865756688025 0.49765912844350335
111 0.056778263 -0.13915751694365774 0.12672092057778478 0.20421582987020592 0.06899477697336891 0.15313848877447128 0.08734172940172624 0.2995824642756723 0.14570760577895428 0.08779515335440338 0.4691326413673265
112 0.056778263 0.003770858148845945 0.14434244263210663 0.16267065367143757 0.06837373555764291 0.13496575928832502 0.08693517316961966 0.16886651837579156 0.14320574378845974 0.05365234824910455 0.48357571358941465
113 0.056778263 0.08554492471535924 0.12483887274101269 0.20095051552001297 0.07111821530842506 0.26106677245800153 0.08970078983920907 0.16778524755974067 0.1436238981455428 0.44797357728623005 0.4863992829310206
114 0.056778263 0.10985459571685284 0.12673007390401295 0.12918299723304974 0.07051724924260533 0.17108959960991713 0.08775243260582619 0.31833389028321013 0.14065829569902608 0.4251119187974618 0.5112498092793609
115 0.056778263 -0.010198274124440855 0.12288377724700945 0.07752434892768749 0.06929687747086158 0.11701464843650822 0.08655768382379013 0.08564629402094105 0.14108219895470947 -0.31339514770529847 0.4661174954592947
116 0.056778263 0.03701952479203964 0.13782357966938585 0.10282589806004412 0.0720164214980037 0.11701464844540181 0.08654593698730736 0.20837402504818703 0.14106162073380313 0.21074142649981273 0.4866737949831935
117 0.056778263 -0.03230234856451647 0.13606061944918538 0.18162801241901028 0.06930477009475822 0.2610667724476586 0.08966506261351076 0.09073087389850773 0.14317194096183025 0.27662196910805475 0.4722741678370134
118 0.056778263 -0.02295462016830314 0.12308805623660876 0.15516208340610774 0.0696100125599403 0.02684355934763056 0.08455108262355157 0.2640729438575791 0.13934002818521912 0.29382728778666384 0.4894719541667533
119 0.056778263 0.1734785544453433 0.14123185110113906 0.0808391112500785 0.06743423774288676 0.29741223136538664 0.09045966755149507 0.16193868243422557 0.1380353552016112 -0.17846650868687308 0.4751522659157742
120 0.056778263 0.1261292229102882 0.1395097167048995 0.17087890192936936 0.06647890116144925 0.22516455078548311 0.08890906273923993 0.14755657574465558 0.14811221259019247 0.3661156730462666 0.4780343713769264
121 0.056778263 0.04470200847700669 0.1268942118085206 0.14180227053950542 0.07141863007471635 0.5563221510651871 0.09527300932324884 0.24013562704654268 0.1415381292702717 -0.053654124208051 0.5005634693121095
122 0.056778263 -0.12245925738078417 0.14943973155689974 0.05656227903734893 0.0686817738419159 0.24922122927751975 0.08893181456699585 0.31975571391201923 0.14280212603722828 0.7873542052755274 0.49221580318414837
123 0.056778263 0.10214245848967446 0.14782525933199495 0.11920967529543058 0.07111560484631639 0.21270259111188922 0.08814206390951333 0.2057240813864839 0.14530433179933927 0.47404145119205604 0.49499221769705193
124 0.056778263 0.06270751134100491 0.14452746833579705 0.07823717910876667 0.06960300471471637 0.33839585886727935 0.09083008199455146 0.1524129784826826 0.14279480259762184 -0.12215525103973836 0.4865441841953012
125 0.056778263 -0.017453370216434963 0.13952020484816416 0.15876040626815793 0.06518003142005874 0.37432176822413943 0.09158387954051986 0.29447043388419564 0.13938137156212366 0.08465692652686654 0.5004982758101202
126 0.056778263 -0.012043765007913721 0.15105902026303406 0.22695149346583585 0.0702107534103433 0.2834711474682528 0.08966617783711578 0.3122836274034687 0.14362769168931586 0.24486102577016977 0.49494317138168376
127 0.056778263 0.01370494114053535 0.14621052218645464 0.13717766772408768 0.07170531419079634 0.22917808674920087 0.08854161569919396 0.21008672017867175 0.14066257974828758 0.5748014303396005 0.4977038432399204
128 0.056778263 0.10502561959589941 0.13600518208750123 0.11015332711368324 0.06867445493823618 0.24668109504863545 0.0889202678900479 0.3221491454477686 0.14569787356340394 0.3386972212496978 0.5031954560603891
129 0.056778263 0.1010164045387491 0.12874679496344354 0.13389643496889245 0.06773784507671167 0.15602697000501956 0.08694880253508226 0.35216764130591444 0.14277684311795208 0.04682178176094214 0.47498897166851733
130 0.056778263 0.19740506263105323 0.14117146214048062 0.1631213066250491 0.0695956646953407 0.20699182127932686 0.08851135389697114 0.17395327143362582 0.14402984169672833 -0.2096643433575025 0.4664140947624911
131 0.056778263 0.13599345423675757 0.14450818632901183 0.14113811184306094 0.07050626122156853 0.2812001962933957 0.08966433283275521 0.2948767832428298 0.14276980147975418 0.45799844231384823 0.46343182747971096
132 0.056778263 -0.09394130809871502 0.14449518440371967 0.1743268058322558 0.06614420399395556 0.15462901642553184 0.08696429012195785 0.315245749255512 0.14192119475467033 0.22705178025409958 0.46043048946429005
133 0.056778263 -0.07918676809983757 0.1359397086927986 0.19153172620182474 0.06897702148823272 0.26252771292331833 0.08930928862089561 0.18776772622286786 0.1423390415598152 0.03903356156949838 0.4950663619806024
134 0.056778263 0.035935076974798745 0.1376778482773271 0.0993689628742636 0.0664617644550168 0.2797828661803265 0.08968019221042843 0.2973775470925284 0.14485246365828655 -0.18379141873384494 0.47804308548826663
135 0.056778263 0.042350263153408334 0.13234008390180915 0.10688372243203555 0.06989361155178317 0.1893309832484995 0.08773112974875083 0.15561970122963256 0.14442767974102738 0.17898605149708208 0.4922403517875553
136 0.056778263 0.03507536546431662 0.14771442943253035 0.2278914108308287 0.07049983713502919 0.20680815617452855 0.08811368701795799 0.14521516617560862 0.14148301630252405 0.3949129868655994 0.48088496657092666
137 0.056778263 0.08077193272143515 0.12864782788417267 0.19402709986341302 0.07316050139792729 0.09895272827362207 0.08616798284619359 0.2726825198523062 0.13540362487973698 0.24368186570767342 0.5005383174957997
138 0.056778263 0.03806731662215266 0.1393447225122386 0.13520902258616807 0.06988967212095275 0.2072134399315819 0.08853204155937827 0.21414522331870514 0.14566331188888412 0.3124244750362656 0.46925034402890947
139 0.056778263 0.007534405638423403 0.12680509350633737 0.19993805986429464 0.06483267923626489 0.24333728026872695 0.08930159370625763 0.455245485183693 0.14189739793747516 1.0378539981292394 0.4836942459359897
